[17/Jul/2022 04:26:45] INFO [django.utils.autoreload:643] Watching for file changes with StatReloader
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:321] Waiting for apps ready_event.
[17/Jul/2022 04:26:45] DEBUG [django.utils.autoreload:333] Apps ready_event triggered. Sending autoreload_started signal.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/templates with glob **/*.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/locale with glob **/*.mo.
[17/Jul/2022 04:26:46] DEBUG [django.utils.autoreload:287] Watching dir /app/base/locale with glob **/*.mo.
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/files.py first seen with mtime 1658031709.9002397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/backends/__init__.py first seen with mtime 1658031709.9862397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/mixins.py first seen with mtime 1658031709.9502397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1658031709.2422397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/http/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/copyreg.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/ssl.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/__init__.py first seen with mtime 1658031709.8952396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/fractions.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/urls/exceptions.py first seen with mtime 1658031709.9942396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/messages.py first seen with mtime 1658031709.9012396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/middleware/csrf.py first seen with mtime 1658031709.9812396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/termcolors.py first seen with mtime 1658031710.0032396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629584.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/aggregates.py first seen with mtime 1658031709.9412396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/cache/backends/locmem.py first seen with mtime 1658031709.8992395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/loaders/app_directories.py first seen with mtime 1658031709.9882395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/conf/urls/__init__.py first seen with mtime 1658031709.1152396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/query.py first seen with mtime 1658031709.9472396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/http/client.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1658031709.2902396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/shortcuts.py first seen with mtime 1658031708.9972396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/bisect.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/urls/conf.py first seen with mtime 1658031709.9932396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/random.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1658031710.0022397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1658031709.9892397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/backends/base/base.py first seen with mtime 1658031709.9222395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1658031709.1172397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/dateparse.py first seen with mtime 1658031709.9972396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/http/request.py first seen with mtime 1658031709.9792397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/wsgiref/util.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/json.py first seen with mtime 1658031709.9492397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/bz2.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/mail/message.py first seen with mtime 1658031709.9072397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/urllib/error.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1658031709.4292397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1658031709.3592396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/utils.py first seen with mtime 1658031709.9932396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/functional.py first seen with mtime 1658031710.0002396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/validators.py first seen with mtime 1658031709.3622396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/middleware/security.py first seen with mtime 1658031709.9822397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/json/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/test/signals.py first seen with mtime 1658031709.9922397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/datetime.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1658031709.9512396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/recorder.py first seen with mtime 1658031709.9382396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/multiprocessing/process.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/forms/renderers.py first seen with mtime 1658031709.9592397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/zlib.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629585.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/backports/zoneinfo/_common.py first seen with mtime 1658031708.8732398
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/loaders/cached.py first seen with mtime 1658031709.9882395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1658031709.9852397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/subprocess.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/string.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sites/__init__.py first seen with mtime 1658031709.8372397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/_bootlocale.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /app/base/templatetags/__init__.py first seen with mtime 1657465966.9776475
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/deconstruct.py first seen with mtime 1658031709.9982395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/_policybase.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/enums.py first seen with mtime 1658031709.9452395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/translation/trans_real.py first seen with mtime 1658031710.0062397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/functions/mixins.py first seen with mtime 1658031709.9532397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/tasks.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/asyncio/format_helpers.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/async_checks.py first seen with mtime 1658031709.9002397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/files/locks.py first seen with mtime 1658031709.9042397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/ipv6.py first seen with mtime 1658031710.0012395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/email/errors.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/migrations/state.py first seen with mtime 1658031709.9392397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/json/encoder.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/text.py first seen with mtime 1658031710.0042396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/db/models/sql/__init__.py first seen with mtime 1658031709.9542396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/templatetags/tz.py first seen with mtime 1658031709.9902396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/urls/base.py first seen with mtime 1658031709.9932396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_hashlib.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629583.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/management/sql.py first seen with mtime 1658031709.9102397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_asyncio.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629580.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/http/response.py first seen with mtime 1658031709.9802396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/encodings/aliases.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1658031710.0022397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/select.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629580.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/cli.py first seen with mtime 1658031708.7232397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/traceback.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/formatter.py first seen with mtime 1658031708.7242396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_statistics.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629579.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1658031709.7832396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/utils.py first seen with mtime 1658031708.7252398
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/lib-dynload/_pickle.cpython-38-x86_64-linux-gnu.so first seen with mtime 1657629583.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/utils/hashable.py first seen with mtime 1658031710.0002396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/typing.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1658031708.7272396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1658031709.9022396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/serializers/base.py first seen with mtime 1658031709.9182396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/_collections_abc.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/pathlib.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/concurrent/futures/thread.py first seen with mtime 1657629598.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/locale.py first seen with mtime 1657629597.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1658031709.9792397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1658031709.3622396
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/core/serializers/python.py first seen with mtime 1658031709.9192395
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/template/smartif.py first seen with mtime 1658031709.9862397
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/sqlite3/__init__.py first seen with mtime 1657629599.0
[17/Jul/2022 04:27:00] DEBUG [django.utils.autoreload:385] File /usr/local/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1658031709.2902396
